Date,Close
2013-07-10,120.95
2013-07-11,124.24
2013-07-12,124.13
2013-07-15,124.18
2013-07-16,124.89
2013-07-17,123.32
2013-07-18,124.01
2013-07-19,125.11
2013-07-22,128.84
2013-07-23,129.71
2013-07-24,127.48
2013-07-25,128.67
2013-07-26,128.78
2013-07-29,128.47
2013-07-30,128.12
2013-07-31,127.96
2013-08-01,126.61
2013-08-02,126.36
2013-08-05,125.7
2013-08-06,123.97
2013-08-07,124.15
2013-08-08,126.86
2013-08-09,126.86
2013-08-12,129.13
2013-08-13,127.74
2013-08-14,129
2013-08-15,131.69
2013-08-16,132.58
2013-08-19,132.01
2013-08-20,132.45
2013-08-21,132.07
2013-08-22,132.81
2013-08-23,134.9
2013-08-26,135.45
2013-08-27,136.75
2013-08-28,136.71
2013-08-29,135.87
2013-08-30,134.62
2013-09-03,136.42
2013-09-04,134.66
2013-09-05,132.2
2013-09-06,134.15
2013-09-09,133.91
2013-09-10,131.74
2013-09-11,131.7
2013-09-12,127.67
2013-09-13,127.82
2013-09-16,126.45
2013-09-17,126.5
2013-09-18,132.01
2013-09-19,131.75
2013-09-20,127.96
2013-09-23,127.55
2013-09-24,127.66
2013-09-25,128.79
2013-09-26,127.79
2013-09-27,128.97
2013-09-30,128.18
2013-10-01,124.59
2013-10-02,127.06
2013-10-03,127.18
2013-10-04,126.53
2013-10-07,127.64
2013-10-08,127.4
2013-10-09,126.11
2013-10-10,124.27
2013-10-11,122.6
2013-10-14,122.83
2013-10-15,123.73
2013-10-16,123.54
2013-10-17,127.42
2013-10-18,126.85
2013-10-21,126.98
2013-10-22,129.34
2013-10-23,128.69
2013-10-24,129.9
2013-10-25,130.46
2013-10-28,130.56
2013-10-29,129.77
2013-10-30,129.6
2013-10-31,127.74
2013-11-01,126.95
2013-11-04,126.81
2013-11-05,126.56
2013-11-06,127.2
2013-11-07,126.16
2013-11-08,124.28
2013-11-11,123.87
2013-11-12,122.45
2013-11-13,122.85
2013-11-14,124.27
2013-11-15,124.32
2013-11-18,122.9
2013-11-19,122.95
2013-11-20,120.12
2013-11-21,119.94
2013-11-22,119.92
2013-11-25,120.46
2013-11-26,119.82
2013-11-27,119.46
2013-11-29,120.7
2013-12-02,117.58
2013-12-03,117.96
2013-12-04,119.96
2013-12-05,118.3
2013-12-06,118.55
2013-12-09,119.72
2013-12-10,121.82
2013-12-11,120.86
2013-12-12,118.29
2013-12-13,119.38
2013-12-16,119.69
2013-12-17,118.65
2013-12-18,117.61
2013-12-19,114.82
2013-12-20,115.94
2013-12-23,115.57
2013-12-24,116.1
2013-12-26,116.74
2013-12-27,117.12
2013-12-30,115.39
2013-12-31,116.12
2014-01-02,118
2014-01-03,119.29
2014-01-06,119.5
2014-01-07,118.82
2014-01-08,118.12
2014-01-09,118.46
2014-01-10,120.26
2014-01-13,121.02
2014-01-14,119.89
2014-01-15,119.66
2014-01-16,119.79
2014-01-17,120.93
2014-01-21,119.7
